Wave Data provided @ 10:50hrs on 27-06-2015
Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction
Townsville,10,1435282200,2015-06-26T11:30:00,-19.1592900000,147.0599000000,0.6274000000000000,1.3800000000000000,3.7000000000000000,3.1750000000000000,23.1000000000000000,155.219920611834
Townsville,10,1435284000,2015-06-26T12:00:00,-19.1592300000,147.0597700000,0.6180000000000000,1.0400000000000000,3.7000000000000000,3.1750000000000000,23.1000000000000000,150.91991918587
Townsville,10,1435285800,2015-06-26T12:30:00,-19.1592300000,147.0597100000,0.5701000000000000,0.8900000000000000,3.5700000000000000,3.2000000000000000,23.1000000000000000,152.319917759906
Townsville,10,1435287600,2015-06-26T13:00:00,-19.1593200000,147.0596000000,0.5292000000000000,0.9600000000000000,3.3300000000000000,3.1750000000000000,23.1000000000000000,153.819916333942
Townsville,10,1435289400,2015-06-26T13:30:00,-19.1594300000,147.0594900000,0.5328000000000000,0.8700000000000000,3.3300000000000000,3.1500000000000000,23.1500000000000000,146.719914907978
Townsville,10,1435291200,2015-06-26T14:00:00,-19.1594600000,147.0594500000,0.6177000000000000,1.0900000000000000,3.0300000000000000,3.1010000000000000,23.1500000000000000,135.519913482014
Townsville,10,1435293000,2015-06-26T14:30:00,-19.1595200000,147.0594000000,0.6798000000000000,1.2100000000000000,6.2500000000000000,3.2790000000000000,23.1500000000000000,94.7199120560499
Townsville,10,1435294800,2015-06-26T15:00:00,-19.1595700000,147.0593400000,0.7248000000000000,1.3500000000000000,5.8800000000000000,3.5710000000000000,23.1500000000000000,97.5199106300859
Townsville,10,1435296600,2015-06-26T15:30:00,-19.1596000000,147.0593600000,0.7380000000000000,1.1800000000000000,5.8800000000000000,3.8830000000000000,23.1500000000000000,100.319909204122
Townsville,10,1435298400,2015-06-26T16:00:00,-19.1596100000,147.0593600000,0.7152000000000000,1.2300000000000000,6.2500000000000000,3.8460000000000000,23.1500000000000000,98.919907778158
Townsville,10,1435300200,2015-06-26T16:30:00,-19.1595900000,147.0593600000,0.7375000000000000,1.0700000000000000,5.5600000000000000,3.6700000000000000,23.1500000000000000,100.319906352194
Townsville,10,1435302000,2015-06-26T17:00:00,-19.1596000000,147.0593400000,0.7601000000000000,1.5800000000000000,6.2500000000000000,3.7380000000000000,23.1500000000000000,93.3199049262301
Townsville,10,1435303800,2015-06-26T17:30:00,-19.1596100000,147.0593600000,0.8315000000000000,1.5800000000000000,6.2500000000000000,3.6360000000000000,23.1500000000000000,97.5199035002662
Townsville,10,1435305600,2015-06-26T18:00:00,-19.1596000000,147.0593600000,0.8228000000000000,1.3600000000000000,6.2500000000000000,3.6700000000000000,23.1500000000000000,96.1199020743022
Townsville,10,1435307400,2015-06-26T18:30:00,-19.1595800000,147.0593400000,0.9141000000000000,1.5200000000000000,5.5600000000000000,3.7040000000000000,23.1500000000000000,86.3199006483383
Townsville,10,1435309200,2015-06-26T19:00:00,-19.1594600000,147.0593000000,0.9405000000000000,1.8300000000000000,5.8800000000000000,3.7740000000000000,23.1500000000000000,89.1198992223743
Townsville,10,1435311000,2015-06-26T19:30:00,-19.1592900000,147.0593000000,1.0289000000000000,1.7900000000000000,4.3500000000000000,3.8460000000000000,23.1500000000000000,100.31989779641
Townsville,10,1435312800,2015-06-26T20:00:00,-19.1591900000,147.0594000000,1.1213000000000000,1.9500000000000000,4.7600000000000000,3.9600000000000000,23.1500000000000000,94.7198963704464
Townsville,10,1435314600,2015-06-26T20:30:00,-19.1591300000,147.0593600000,1.1833000000000000,2.0000000000000000,5.8800000000000000,4.1240000000000000,23.1000000000000000,93.3198949444825
Townsville,10,1435316400,2015-06-26T21:00:00,-19.1590900000,147.0593600000,1.2229000000000000,1.8800000000000000,5.2600000000000000,4.0820000000000000,23.1000000000000000,94.7198935185185
Townsville,10,1435318200,2015-06-26T21:30:00,-19.1590900000,147.0594000000,1.1996000000000000,1.8800000000000000,5.2600000000000000,4.1670000000000000,23.1000000000000000,101.719892092555
Townsville,10,1435320000,2015-06-26T22:00:00,-19.1590600000,147.0594000000,1.3299000000000000,2.1600000000000000,5.5600000000000000,4.2110000000000000,23.0500000000000000,96.1198906665906
Townsville,10,1435321800,2015-06-26T22:30:00,-19.1590800000,147.0594000000,1.2690000000000000,2.1600000000000000,5.5600000000000000,4.3960000000000000,23.0500000000000000,97.5198892406267
Townsville,10,1435323600,2015-06-26T23:00:00,-19.1590400000,147.0594000000,1.2865000000000000,2.1700000000000000,6.6700000000000000,4.3010000000000000,23.0500000000000000,93.3198878146627
Townsville,10,1435325400,2015-06-26T23:30:00,-19.1590500000,147.0594000000,1.2132000000000000,1.9700000000000000,6.6700000000000000,4.3480000000000000,23.0500000000000000,96.1198863886988
Townsville,10,1435327200,2015-06-27T00:00:00,-19.1591200000,147.0594000000,1.1604000000000000,2.1600000000000000,6.6700000000000000,4.2550000000000000,23.0000000000000000,87.7198849627348
Townsville,10,1435329000,2015-06-27T00:30:00,-19.1590600000,147.0593600000,1.1083000000000000,1.9500000000000000,6.6700000000000000,4.2550000000000000,23.0000000000000000,94.7198835367709
Townsville,10,1435330800,2015-06-27T01:00:00,-19.1591200000,147.0593400000,1.1717000000000000,2.2100000000000000,6.2500000000000000,4.1240000000000000,23.0000000000000000,90.5198821108069
Townsville,10,1435332600,2015-06-27T01:30:00,-19.1590900000,147.0593200000,1.0951000000000000,1.8700000000000000,6.2500000000000000,4.0400000000000000,23.0000000000000000,94.719880684843
Townsville,10,1435334400,2015-06-27T02:00:00,-19.1591600000,147.0593000000,1.1412000000000000,1.8300000000000000,6.6700000000000000,4.0000000000000000,23.0000000000000000,91.919879258879
Townsville,10,1435336200,2015-06-27T02:30:00,-19.1591900000,147.0593000000,1.1790000000000000,1.9600000000000000,6.6700000000000000,3.9600000000000000,22.9500000000000000,97.5198778329151
Townsville,10,1435338000,2015-06-27T03:00:00,-19.1591900000,147.0592500000,1.2150000000000000,2.3500000000000000,6.2500000000000000,4.0820000000000000,22.9500000000000000,93.3198764069511
Townsville,10,1435339800,2015-06-27T03:30:00,-19.1592000000,147.0592800000,1.2337000000000000,2.1100000000000000,6.6700000000000000,4.1240000000000000,22.9000000000000000,93.3198749809872
Townsville,10,1435341600,2015-06-27T04:00:00,-19.1592000000,147.0591900000,1.1795000000000000,1.7500000000000000,5.8800000000000000,4.1240000000000000,22.9000000000000000,93.3198735550232
Townsville,10,1435343400,2015-06-27T04:30:00,-19.1591500000,147.0593000000,1.1026000000000000,2.0900000000000000,5.5600000000000000,3.9600000000000000,22.9000000000000000,98.9198721290593
Townsville,10,1435345200,2015-06-27T05:00:00,-19.1591200000,147.0593200000,1.0291000000000000,1.6500000000000000,5.5600000000000000,4.0000000000000000,22.8500000000000000,97.5198707030953
Townsville,10,1435347000,2015-06-27T05:30:00,-19.1591000000,147.0593400000,0.9430000000000000,1.5400000000000000,6.6700000000000000,3.7740000000000000,22.8500000000000000,97.5198692771313
Townsville,10,1435348800,2015-06-27T06:00:00,-19.1590500000,147.0594000000,0.9477000000000000,1.7300000000000000,5.8800000000000000,3.7740000000000000,22.8000000000000000,91.9198678511674
Townsville,10,1435350600,2015-06-27T06:30:00,-19.1590700000,147.0594500000,0.9665000000000000,1.8200000000000000,6.2500000000000000,3.6700000000000000,22.8000000000000000,91.9198664252034
Townsville,10,1435352400,2015-06-27T07:00:00,-19.1590200000,147.0594900000,0.9480000000000000,1.5300000000000000,5.8800000000000000,3.6700000000000000,22.8000000000000000,91.9198649992395
Townsville,10,1435354200,2015-06-27T07:30:00,-19.1590100000,147.0594500000,0.9694000000000000,1.7300000000000000,3.7000000000000000,3.6700000000000000,22.8000000000000000,146.719863573276
Townsville,10,1435356000,2015-06-27T08:00:00,-19.1589900000,147.0594000000,0.9036000000000000,1.7900000000000000,3.8500000000000000,3.7040000000000000,22.7500000000000000,138.319862147312
Townsville,10,1435357800,2015-06-27T08:30:00,-19.1590200000,147.0595100000,0.8473000000000000,1.5200000000000000,3.7000000000000000,3.6040000000000000,22.7500000000000000,141.119860721348
Townsville,10,1435359600,2015-06-27T09:00:00,-19.1590200000,147.0594700000,0.8745000000000000,1.4100000000000000,3.7000000000000000,3.5400000000000000,22.7000000000000000,148.119859295384
Townsville,10,1435361400,2015-06-27T09:30:00,-19.1590100000,147.0594900000,0.8232000000000000,1.8800000000000000,-99.9,-99.9,-99.9,-99.9
Cairns,9,1434722400,2015-06-20T00:00:00,-16.7334900000,145.7097000000,0.3300000000000000,0.5500000000000000,10.0000000000000000,3.4480000000000000,24.3500000000000000,0.0000000000000000
Cairns,9,1434724200,2015-06-20T00:30:00,-16.7335000000,145.7097200000,0.3520000000000000,0.6500000000000000,9.0900000000000000,3.4190000000000000,24.3000000000000000,0.0000000000000000
Cairns,9,1434726000,2015-06-20T01:00:00,-16.7334900000,145.7097200000,0.3503000000000000,0.6300000000000000,8.3300000000000000,3.4190000000000000,24.3000000000000000,0.0000000000000000
Cairns,9,1434727800,2015-06-20T01:30:00,-16.7334800000,145.7097200000,0.3435000000000000,0.6800000000000000,9.0900000000000000,3.4480000000000000,24.3500000000000000,0.0000000000000000
